,STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,CRIMINAL CASES,CATEGORY,EDUCATION,ASSETS,LIABILITIES,WINNER,AGE,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,TOTAL ELECTORS,GENDER
147,Arunachal Pradesh,ARUNACHAL EAST,Lowangcha Wanglat,INC,Hand,0,ST,Graduate,353530297,4168771,0.0,69.0,80378.0,3557.0,83935.0,24.70216723,28.38336394,339788.0,MALE
148,Arunachal Pradesh,ARUNACHAL EAST,Mongol Yomso,PPA,Maize,0,ST,12th Pass,10452925,0,0.0,47.0,22160.0,777.0,22937.0,6.750385535,7.756349778,339788.0,MALE
149,Arunachal Pradesh,ARUNACHAL EAST,Bandey Mili,JD(S),A lady farmer carrying paddy on her head,0,ST,12th Pass,12720974,0,0.0,38.0,15304.0,654.0,15958.0,4.696457791,5.396339092,339788.0,MALE
150,Arunachal Pradesh,ARUNACHAL EAST,C. C. Singpho,IND,Helicopter,0,ST,Graduate,27303830,0,0.0,68.0,10955.0,538.0,11493.0,3.382403145,3.886459781,339788.0,MALE
152,Arunachal Pradesh,ARUNACHAL WEST,KIREN RIJIJU,BJP,Lotus,0,ST,Graduate Professional,15279000,0,1.0,47.0,216494.0,9302.0,225796.0,48.68653981,62.02385956,463775.0,MALE
153,Arunachal Pradesh,ARUNACHAL WEST,NABAM TUKI,INC,Hand,1,ST,Graduate,1002950534,204955775,0.0,51.0,49362.0,1591.0,50953.0,10.98657754,13.99626971,463775.0,MALE
154,Arunachal Pradesh,ARUNACHAL WEST,JARJUM ETE,JD(S),A lady farmer carrying paddy on her head,0,ST,Post Graduate,38265000,0,0.0,56.0,41510.0,2410.0,43920.0,9.470109428,12.0643763,463775.0,FEMALE
155,Arunachal Pradesh,ARUNACHAL WEST,KHYODA APIK,NPEP,Book,1,ST,12th Pass,300737886,7500000,0.0,42.0,26530.0,589.0,27119.0,5.847447577,7.449312863,463775.0,MALE
156,Arunachal Pradesh,ARUNACHAL WEST,SUBU KECHI,PPA,Maize,0,ST,Graduate Professional,1955000,0,0.0,45.0,4633.0,133.0,4766.0,1.027653496,1.309171618,463775.0,MALE
157,West Bengal,ASANSOL,BABUL SUPRIYO,BJP,Lotus,4,GENERAL,Graduate,59234826,5722184,1.0,48.0,632727.0,651.0,633378.0,39.19745771,51.1551499,1615865.0,MALE
158,West Bengal,ASANSOL,MOON MOON SEN,AITC,Flowers and Grass,0,GENERAL,Post Graduate,101582564,0,0.0,65.0,435584.0,157.0,435741.0,26.96642356,35.19288035,1615865.0,FEMALE
159,West Bengal,ASANSOL,GOURANGA CHATTERJEE,CPI(M),"Hammer, Sickle and Star",3,GENERAL,Post Graduate,1618401,0,0.0,59.0,87553.0,55.0,87608.0,5.421740059,7.07571209,1615865.0,MALE
160,West Bengal,ASANSOL,BISWARUP MONDAL,INC,Hand,0,GENERAL,10th Pass,10163408,2629771,0.0,37.0,21019.0,19.0,21038.0,1.301965201,1.69914655,1615865.0,MALE
162,West Bengal,ASANSOL,MD. ZAHIR ALAM,BMUP,Cot,0,GENERAL,Post Graduate,1748,0,0.0,62.0,12677.0,0.0,12677.0,0.784533361,1.023865425,1615865.0,MALE
163,Odisha,ASKA,Pramila Bisoyi,BJD,Conch,0,GENERAL,5th Pass,732470,0,1.0,70.0,552364.0,385.0,552749.0,35.86612551,54.51764984,1541145.0,FEMALE
164,Odisha,ASKA,Anita Subhadarshini,BJP,Lotus,0,GENERAL,Post Graduate,16175950,17925000,0.0,47.0,346249.0,1793.0,348042.0,22.58333901,34.32739252,1541145.0,FEMALE
165,Odisha,ASKA,Rama Krushna Panda,CPI(M),Ears of Corn And Sickle,1,GENERAL,Post Graduate,329980,0,0.0,47.0,59889.0,89.0,59978.0,3.89178176,5.915631873,1541145.0,MALE
167,Kerala,ATTINGAL,Adv. ADOOR PRAKASH,INC,Hand,7,GENERAL,Graduate Professional,144098612,27622685,1.0,63.0,379469.0,1526.0,380995.0,28.20701705,37.87045946,1350710.0,MALE
168,Kerala,ATTINGAL,Dr. A. SAMPATH,CPI(M),"Hammer, Sickle and Star",0,GENERAL,Doctorate,38448688,3611333,0.0,56.0,340298.0,2450.0,342748.0,25.37539516,34.06875219,1350710.0,MALE
169,Kerala,ATTINGAL,SOBHASURENDRAN,BJP,Lotus,40,GENERAL,Graduate,1981638,0,0.0,49.0,246502.0,1579.0,248081.0,18.36671084,24.65896259,1350710.0,FEMALE
170,Bihar,AURANGABAD,SUSHIL KUMAR SINGH,BJP,Lotus,3,GENERAL,Post Graduate,167895109,3746607,1.0,53.0,426116.0,1605.0,427721.0,24.54100476,45.72262683,1742883.0,MALE
171,Maharashtra,AURANGABAD,Imtiaz Jaleel Syed,AIMIM,Kite,4,GENERAL,Post Graduate,29562768,6800000,1.0,50.0,388784.0,258.0,389042.0,20.62478397,32.45459558,1886284.0,MALE
172,Bihar,AURANGABAD,NARESH YADAV,BSP,Elephant,5,GENERAL,Literate,12674177,824000,1.0,34.0,33697.0,75.0,33772.0,1.937708957,3.610167734,1742883.0,MALE
173,Bihar,AURANGABAD,UPENDRA PRASAD,HAMS,Telephone,0,GENERAL,Post Graduate,20394370,471998,0.0,55.0,356846.0,323.0,357169.0,20.49299924,38.18074142,1742883.0,MALE
174,Maharashtra,AURANGABAD,Chandrakant Khaire,SHS,Bow and Arrow,9,GENERAL,12th Pass,89820322,31390310,0.0,67.0,383759.0,791.0,384550.0,20.38664379,32.07986472,1886284.0,MALE
175,Maharashtra,AURANGABAD,Harshwardhandada Raibhanji Jadhav,IND,Tractor Chalata Kisan,2,GENERAL,Graduate,123952399,11017453,0.0,41.0,283237.0,561.0,283798.0,15.04534842,23.67494851,1886284.0,MALE
176,Maharashtra,AURANGABAD,Zambad Subhash Manakchand,INC,Hand,0,GENERAL,12th Pass,339452909,198464347,0.0,56.0,91688.0,101.0,91789.0,4.866128324,7.657206353,1886284.0,MALE
177,Bihar,AURANGABAD,DHIRENDRA KUMAR SINGH,IND,Air Conditioner,0,GENERAL,Graduate,8389250,0,0.0,62.0,24826.0,6.0,24832.0,1.424765747,2.65449737,1742883.0,MALE
179,Bihar,AURANGABAD,DR DHARMENDRA KUMAR,AHFBK,CHESS BOARD,1,ST,Graduate,6006600,0,0.0,42.0,16584.0,5.0,16589.0,0.951813748,1.773335086,1742883.0,MALE
180,Bihar,AURANGABAD,SANTOSH KUMAR SINHA,IND,Almirah,0,GENERAL,Graduate,1275000,0,0.0,43.0,15010.0,4.0,15014.0,0.861446236,1.604970341,1742883.0,MALE
181,Bihar,AURANGABAD,AVINASH KUMAR,PPID,Table,0,GENERAL,Post Graduate,3717856,0,0.0,35.0,13668.0,12.0,13680.0,0.784906388,1.462368074,1742883.0,MALE
182,Bihar,AURANGABAD,YOGENDRA RAM,IND,Balloon,0,SC,Literate,155000,0,0.0,58.0,11979.0,8.0,11987.0,0.687768485,1.281389335,1742883.0,MALE
183,Bihar,AURANGABAD,SOM PRAKASH,SPL,Tractor Chalata Kisan,0,GENERAL,Graduate,143780000,0,0.0,46.0,11709.0,4.0,11713.0,0.672047407,1.252099214,1742883.0,MALE
184,Assam,AUTONOMOUS DISTRICT,HOREN SING BEY,BJP,Lotus,2,ST,Graduate,20693570,5956209,1.0,49.0,380183.0,1133.0,381316.0,47.90733028,61.71579878,795945.0,MALE
185,Assam,AUTONOMOUS DISTRICT,BIREN SINGH ENGTI,INC,Hand,0,ST,Post Graduate,7866276,0,0.0,76.0,141344.0,346.0,141690.0,17.80148126,22.93245374,795945.0,MALE
186,Assam,AUTONOMOUS DISTRICT,JONES INGTI KATHAR,IND,Battery Torch,0,ST,Post Graduate,610218,0,0.0,68.0,39425.0,158.0,39583.0,4.973082311,6.406488222,795945.0,MALE
187,Assam,AUTONOMOUS DISTRICT,HOLIRAM TERANG,ASDC,Table,0,ST,Graduate,53785471,5000000,0.0,61.0,36840.0,75.0,36915.0,4.637883271,5.974673792,795945.0,MALE
188,Assam,AUTONOMOUS DISTRICT,LIENKHOCHON,NPEP,Book,0,ST,8th Pass,6830962,1606436,0.0,39.0,9920.0,117.0,10037.0,1.261016779,1.624483296,795945.0,MALE
190,Uttar Pradesh,AZAMGARH,Akhilesh Yadav,SP,Bicycle,0,GENERAL,Graduate Professional,377859166,2853000,1.0,45.0,619594.0,1984.0,621578.0,34.74117579,60.3593333,1789168.0,MALE
191,Uttar Pradesh,AZAMGARH,Dinesh Lal Yadav Nirahua,BJP,Lotus,1,GENERAL,12th Pass,59380841,5415364,0.0,40.0,360255.0,1449.0,361704.0,20.21632401,35.12384977,1789168.0,MALE
192,Uttar Pradesh,BADAUN,Dr. Sanghmitra Maurya,BJP,Lotus,2,GENERAL,Graduate Professional,40372093,0,0.0,34.0,510343.0,1009.0,511352.0,27.03311947,47.28287504,1891576.0,FEMALE
193,Uttar Pradesh,BADAUN,Dharmendra Yadav,SP,Bicycle,3,GENERAL,Post Graduate,118688322,26510293,0.0,40.0,491959.0,939.0,492898.0,26.05753086,45.57650022,1891576.0,MALE
194,Uttar Pradesh,BADAUN,Saleem Iqbal Shervani,INC,Hand,5,GENERAL,Graduate,763872000,5000000,0.0,66.0,51896.0,51.0,51947.0,2.746228542,4.803351722,1891576.0,MALE
195,Karnataka,BAGALKOT,Gaddigoudar Parvatagouda Chandanagouda,BJP,Lotus,0,GENERAL,Graduate Professional,43980663,7987991,1.0,68.0,661662.0,2976.0,664638.0,39.00434857,55.17032428,1704010.0,MALE
196,Karnataka,BAGALKOT,Veena Kashappanavar,INC,Hand,0,GENERAL,Graduate,78375219,26784734,0.0,38.0,495636.0,815.0,496451.0,29.13427738,41.20944433,1704010.0,FEMALE
197,Uttar Pradesh,BAGHPAT,Dr. SATYAPAL SINGH,BJP,Lotus,1,GENERAL,Post Graduate,78195793,0,1.0,63.0,519631.0,6158.0,525789.0,32.52686709,50.28552793,1616476.0,MALE
198,Uttar Pradesh,BAGHPAT,JAYANT CHAUDHARY,RLD,Hand Pump,0,GENERAL,Post Graduate,275023812,29242618,0.0,40.0,500794.0,1493.0,502287.0,31.07296366,48.03783831,1616476.0,MALE
199,West Bengal,BAHARAMPUR,ADHIR RANJAN CHOWDHURY,INC,Hand,7,GENERAL,10th Pass,101315437,8506984,1.0,63.0,589580.0,1526.0,591106.0,36.07873153,45.43359008,1638378.0,MALE
200,West Bengal,BAHARAMPUR,APURBA SARKAR (DAVID),AITC,Flowers and Grass,9,GENERAL,12th Pass,47930322,2119820,0.0,55.0,509886.0,524.0,510410.0,31.15337242,39.23113403,1638378.0,MALE
201,West Bengal,BAHARAMPUR,KRISHNA JOYARDAR,BJP,Lotus,0,GENERAL,Graduate,6200,0,0.0,55.0,141231.0,1807.0,143038.0,8.73046391,10.99418693,1638378.0,MALE
203,West Bengal,BAHARAMPUR,SAMIR BISWAS,IND,Bead Necklace,0,SC,8th Pass,10200,0,0.0,38.0,13681.0,1.0,13682.0,0.835094221,1.0516259,1638378.0,MALE
204,West Bengal,BAHARAMPUR,ID MOHAMMAD,RSP,Spade & Stoker,0,GENERAL,Graduate,3968029,322779,0.0,66.0,13342.0,20.0,13362.0,0.815562709,1.02703006,1638378.0,MALE
205,Uttar Pradesh,BAHRAICH,AKSHAIBAR LAL,BJP,Lotus,0,SC,10th Pass,45691463,3028133,1.0,73.0,525512.0,470.0,525982.0,30.40520074,53.1218218,1729908.0,MALE
206,Uttar Pradesh,BAHRAICH,SHABBIR BALMIKI,SP,Bicycle,1,SC,12th Pass,11162030,0,0.0,60.0,396843.0,387.0,397230.0,22.9624928,40.11844754,1729908.0,MALE
207,Uttar Pradesh,BAHRAICH,SAVITRI BAI PHULE,INC,Hand,7,SC,Graduate,3046772,0,0.0,38.0,34383.0,71.0,34454.0,1.991666609,3.479699397,1729908.0,FEMALE
209,Madhya Pradesh,BALAGHAT,DR DHAL SINGH BISEN,BJP,Lotus,0,GENERAL,Others,88648133,1530693,1.0,66.0,692859.0,3243.0,696102.0,39.3784101,50.70931647,1767725.0,MALE
210,Madhya Pradesh,BALAGHAT,MADHU BHAGAT,INC,Hand,0,GENERAL,12th Pass,10237135,0,0.0,53.0,452594.0,1442.0,454036.0,25.68476432,33.07540449,1767725.0,MALE
211,Madhya Pradesh,BALAGHAT,KANKAR MUNJARE,BSP,Elephant,6,GENERAL,Others,20550745,2200000,0.0,68.0,84996.0,181.0,85177.0,4.818453096,6.204934692,1767725.0,MALE
212,Madhya Pradesh,BALAGHAT,BODHSINGH BHAGAT,IND,Auto- Rickshaw,0,GENERAL,Graduate,44244840,0,0.0,62.0,47105.0,115.0,47220.0,2.671229971,3.439860716,1767725.0,MALE
213,Odisha,BALASORE,PRATAP CHANDRA SARANGI,BJP,Lotus,7,GENERAL,Graduate,1346236,160,1.0,64.0,481438.0,2420.0,483858.0,31.58793587,41.73510271,1531781.0,MALE
214,Odisha,BALASORE,RABINDRA KUMAR JENA,BJD,Conch,0,GENERAL,Others,726151097,63341667,0.0,51.0,470242.0,660.0,470902.0,30.74212306,40.61758478,1531781.0,MALE
215,Odisha,BALASORE,NAVAJYOTI PATNAIK,INC,Hand,0,GENERAL,Graduate Professional,1042005000,1079582000,0.0,46.0,179070.0,333.0,179403.0,11.71205283,15.47438015,1531781.0,MALE
216,Uttar Pradesh,BALLIA,Virendra Singh,BJP,Lotus,2,GENERAL,Graduate,24498319,0,1.0,62.0,464039.0,5075.0,469114.0,25.73837185,47.357938,1822625.0,MALE
217,Uttar Pradesh,BALLIA,Sanatan Pandey,SP,Bicycle,5,GENERAL,Others,26500222,531827,0.0,56.0,450408.0,3187.0,453595.0,24.88690762,45.79126585,1822625.0,MALE
218,Uttar Pradesh,BALLIA,Vinod,SBSP,Walking Stick,3,GENERAL,12th Pass,67939301,0,0.0,51.0,35874.0,26.0,35900.0,1.969686578,3.624172321,1822625.0,MALE
219,West Bengal,BALURGHAT,Sukanta Majumdar,BJP,Lotus,0,GENERAL,Doctorate,5825866,2168170,1.0,39.0,537577.0,1740.0,539317.0,37.66958813,45.00920936,1431704.0,MALE
220,West Bengal,BALURGHAT,Arpita Ghosh,AITC,Flowers and Grass,0,GENERAL,Graduate,2824728,0,0.0,52.0,505463.0,561.0,506024.0,35.34417729,42.23071062,1431704.0,FEMALE
221,West Bengal,BALURGHAT,Ranen Barman,RSP,Spade & Stoker,0,SC,10th Pass,4632504,0,0.0,50.0,72917.0,73.0,72990.0,5.098120841,6.091449354,1431704.0,MALE
222,West Bengal,BALURGHAT,Abdus Sadek Sarkar,INC,Hand,4,GENERAL,Graduate Professional,21868500,9884000,0.0,40.0,36698.0,85.0,36783.0,2.56917631,3.069759989,1431704.0,MALE
224,Gujarat,BANASKANTHA,PARBATBHAI SAVABHAI PATEL,BJP,Lotus,0,GENERAL,Graduate Professional,41819177,4500000,1.0,70.0,675650.0,3458.0,679108.0,40.00909635,61.52795181,1697384.0,MALE
225,Gujarat,BANASKANTHA,PARTHIBHAI GALBABHAI BHATOL,INC,Hand,1,GENERAL,10th Pass,40404078,2164385,0.0,75.0,309446.0,1366.0,310812.0,18.31123659,28.15991824,1697384.0,MALE
226,Gujarat,BANASKANTHA,THAKOR SWARUPJI SARDARJI,IND,Gas Cylinder,0,GENERAL,8th Pass,1705000,0,0.0,39.0,48516.0,118.0,48634.0,2.865232617,4.406295329,1697384.0,MALE
228,Gujarat,BANASKANTHA,TEJABHAI NETHIBHAI RABARI,BSP,Elephant,1,GENERAL,Literate,7985000,1800000,0.0,49.0,11034.0,54.0,11088.0,0.653240516,1.004585323,1697384.0,MALE
229,Gujarat,BANASKANTHA,PUROHIT SHYAMABEN NARANBHAI,IND,DIAMOND,0,GENERAL,Graduate,2578000,2306381,0.0,33.0,11064.0,5.0,11069.0,0.652121146,1.002863902,1697384.0,FEMALE
230,Uttar Pradesh,BANDA,R.K. SINGH PATEL,BJP,Lotus,2,GENERAL,Graduate,55794086,0,1.0,59.0,477100.0,826.0,477926.0,28.07986256,46.18035157,1702024.0,MALE
231,Uttar Pradesh,BANDA,SHYAMA CHARAN GUPTA,SP,Bicycle,0,GENERAL,Graduate Professional,655645059,0,0.0,74.0,418647.0,341.0,418988.0,24.61704418,40.4853746,1702024.0,MALE
232,Uttar Pradesh,BANDA,BALKUMAR PATEL,INC,Hand,8,GENERAL,12th Pass,43232650,13868284,0.0,59.0,75350.0,88.0,75438.0,4.432252424,7.28931542,1702024.0,MALE
234,Uttar Pradesh,BANDA,CHHOTELAL,PSPL,Key,0,GENERAL,12th Pass,2995889,0,0.0,37.0,12746.0,1.0,12747.0,0.74893186,1.231698927,1702024.0,MALE
235,Karnataka,BANGALORE CENTRAL,P. C. Mohan,BJP,Lotus,0,GENERAL,12th Pass,755529306,312521957,1.0,55.0,601170.0,1683.0,602853.0,27.34254135,50.33477027,2204817.0,MALE
236,Karnataka,BANGALORE CENTRAL,Rizwan Arshad,INC,Hand,0,GENERAL,Graduate,158434648,45079101,0.0,39.0,531196.0,689.0,531885.0,24.12377082,44.40934902,2204817.0,MALE
237,Karnataka,BANGALORE CENTRAL,Prakash Raj,IND,Whistle,1,GENERAL,12th Pass,320963268,38320377,0.0,53.0,28822.0,84.0,28906.0,1.311038512,2.413485326,2204817.0,MALE
238,Karnataka,BANGALORE NORTH,D.V. Sadananda Gowda,BJP,Lotus,0,GENERAL,Graduate Professional,209384539,104302653,1.0,66.0,821934.0,2566.0,824500.0,28.93743968,52.84158931,2849250.0,MALE
239,Karnataka,BANGALORE NORTH,Krishna Byregowda,INC,Hand,0,GENERAL,Post Graduate,132509044,15596951,0.0,46.0,675834.0,1148.0,676982.0,23.76000702,43.38727085,2849250.0,MALE
240,Karnataka,BANGALORE RURAL,D.K. SURESH,INC,Hand,5,GENERAL,12th Pass,3388920717,519320305,1.0,52.0,877712.0,546.0,878258.0,35.16607687,54.11911581,2497458.0,MALE
241,Karnataka,BANGALORE RURAL,ASHWATHNARAYANGOWDA,BJP,Lotus,2,GENERAL,10th Pass,293535096,0,0.0,59.0,670483.0,905.0,671388.0,26.88285449,41.37158435,2497458.0,MALE
242,Karnataka,BANGALORE RURAL,DR CHINNAPPA Y CHIKKAHAGADE,BSP,Elephant,0,SC,Graduate,8810000,500000,0.0,43.0,19943.0,29.0,19972.0,0.799693128,1.230694148,2497458.0,MALE
243,Karnataka,BANGALORE SOUTH,TEJASVI SURYA,BJP,Lotus,0,GENERAL,Graduate Professional,1346593,0,1.0,28.0,736605.0,2624.0,739229.0,33.36640353,62.1379944,2215489.0,MALE
244,Karnataka,BANGALORE SOUTH,B.K.HARIPRASAD,INC,Hand,0,GENERAL,Graduate,150801799,34400000,0.0,64.0,407372.0,665.0,408037.0,18.41746901,34.29870963,2215489.0,MALE
245,West Bengal,BANGAON,SHANTANU THAKUR,BJP,Lotus,8,SC,Graduate,5265388,0,1.0,37.0,685237.0,2385.0,687622.0,40.33844255,48.81415082,1704632.0,MALE
246,West Bengal,BANGAON,MAMATA THAKUR,AITC,Flowers and Grass,4,SC,5th Pass,22042316,0,0.0,51.0,575382.0,646.0,576028.0,33.79192694,40.89211467,1704632.0,FEMALE
247,West Bengal,BANGAON,ALAKESH DAS,CPI(M),"Hammer, Sickle and Star",1,SC,Graduate Professional,5556977,524879,0.0,55.0,89996.0,126.0,90122.0,5.2868889,6.397743092,1704632.0,MALE
248,West Bengal,BANGAON,SOURAV PROSAD,INC,Hand,3,SC,Post Graduate,3026068,39999,0.0,28.0,22552.0,66.0,22618.0,1.326855298,1.605647381,1704632.0,MALE
249,Bihar,BANKA,GIRIDHARI YADAV,JD(U),Arrow,1,GENERAL,Post Graduate,19816050,405701,1.0,58.0,476948.0,840.0,477788.0,28.11519871,47.97742655,1699394.0,MALE
250,Bihar,BANKA,JAI PRAKASH NARAYAN YADAV,RJD,Hurricane Lamp,2,GENERAL,Post Graduate,68739932,618721,0.0,65.0,276856.0,400.0,277256.0,16.31499229,27.84086117,1699394.0,MALE
251,Bihar,BANKA,PUTUL KUMARI,IND,Gas Cylinder,3,GENERAL,Post Graduate,53801629,1700000,0.0,61.0,103448.0,281.0,103729.0,6.103881737,10.41602233,1699394.0,FEMALE
252,Bihar,BANKA,MANOJ KUMAR SAH,IND,FLUTE,0,GENERAL,10th Pass,41500,0,0.0,44.0,44394.0,4.0,44398.0,2.612578366,4.458257185,1699394.0,MALE
253,Bihar,BANKA,PRAVIN KUMAR JHA,IND,Baby Walker,0,GENERAL,12th Pass,7341490,0,0.0,46.0,17021.0,4.0,17025.0,1.00182771,1.709577651,1699394.0,MALE
254,Bihar,BANKA,MRITUNJAY ROY,IND,Black Board,0,GENERAL,Literate,2605273,0,0.0,38.0,14228.0,1.0,14229.0,0.837298472,1.428815295,1699394.0,MALE
255,Bihar,BANKA,MD RAFIQUE ALAM,BSP,Elephant,1,GENERAL,Graduate,16862361,97503,0.0,50.0,11931.0,29.0,11960.0,0.703780289,1.200972024,1699394.0,MALE
256,West Bengal,BANKURA,DR. SUBHAS SARKAR,BJP,Lotus,1,GENERAL,Graduate Professional,19799440,3261495,1.0,65.0,672202.0,3117.0,675319.0,40.95557903,49.19837249,1648906.0,MALE
257,West Bengal,BANKURA,SUBRATA MUKHERJEE,AITC,Flowers and Grass,2,GENERAL,Post Graduate,12235759,0,0.0,72.0,500122.0,864.0,500986.0,30.38293268,36.49785633,1648906.0,MALE
258,West Bengal,BANKURA,AMIYA PATRA,CPI(M),"Hammer, Sickle and Star",1,GENERAL,Graduate,7521446,0,0.0,67.0,100014.0,268.0,100282.0,6.081729341,7.305749119,1648906.0,MALE
259,West Bengal,BANKURA,MILAN MANDI,IND,Cot,5,ST,12th Pass,290750,0,0.0,40.0,14937.0,5.0,14942.0,0.90617658,1.088555307,1648906.0,MALE
261,Uttar Pradesh,BANSGAON,Kamlesh Paswan,BJP,Lotus,5,SC,Graduate,171706883,6049264,1.0,42.0,544434.0,2239.0,546673.0,31.21601729,56.37065199,1751258.0,MALE
262,Uttar Pradesh,BANSGAON,Sadal Prasad,BSP,Elephant,0,SC,Post Graduate,8702160,0,0.0,62.0,391441.0,1764.0,393205.0,22.45271685,40.54566846,1751258.0,MALE
264,Rajasthan,BANSWARA,KANAKMAL KATARA,BJP,Lotus,0,ST,Graduate Professional,58711904,1746729,1.0,62.0,710684.0,1025.0,711709.0,36.02918545,49.42049525,1975368.0,MALE
265,Rajasthan,BANSWARA,TARACHAND BHAGORA,INC,Hand,0,ST,Post Graduate,34354639,6449772,0.0,65.0,405874.0,371.0,406245.0,20.56553513,28.20932304,1975368.0,MALE
266,Rajasthan,BANSWARA,KANTILAL ROAT,BTP,Auto- Rickshaw,0,ST,Post Graduate,1229683,0,0.0,43.0,249964.0,797.0,250761.0,12.69439416,17.41264029,1975368.0,MALE
268,Rajasthan,BANSWARA,BAPULAL,BSP,Elephant,0,ST,8th Pass,311000,0,0.0,31.0,26169.0,3.0,26172.0,1.324917686,1.817362436,1975368.0,MALE
269,Rajasthan,BANSWARA,NITESH DAMOR,IND,Air Conditioner,0,ST,Graduate Professional,30811,0,0.0,26.0,14822.0,0.0,14822.0,0.750341202,1.029227649,1975368.0,MALE
270,Andhra Pradesh,BAPATLA,NANDIGAM SURESH,YSRCP,Ceiling Fan,0,SC,8th Pass,4158610,269000,1.0,42.0,592250.0,6007.0,598257.0,40.73458249,47.10692458,1468671.0,MALE
271,Andhra Pradesh,BAPATLA,MALYADRI SRIRAM,TDP,Bicycle,0,SC,Post Graduate,42520353,598794,0.0,65.0,577403.0,4789.0,582192.0,39.64073642,45.84196196,1468671.0,MALE
272,Andhra Pradesh,BAPATLA,K. DEVANAND,BSP,Elephant,0,SC,Post Graduate,34436000,1200000,0.0,64.0,42262.0,318.0,42580.0,2.899219771,3.352761185,1468671.0,MALE
274,Andhra Pradesh,BAPATLA,J.D. SEELAM,INC,Hand,0,SC,Post Graduate,126397634,8342498,0.0,65.0,12941.0,214.0,13155.0,0.895707752,1.035828403,1468671.0,MALE
275,Uttar Pradesh,BARABANKI,Upendra Singh Rawat,BJP,Lotus,1,SC,Post Graduate,18050127,3171774,1.0,51.0,535594.0,323.0,535917.0,29.49736629,46.37131525,1816830.0,MALE
276,Uttar Pradesh,BARABANKI,Ram Sagar Rawat,SP,Bicycle,5,SC,10th Pass,10294367,127553,0.0,68.0,425624.0,153.0,425777.0,23.43515904,36.84122633,1816830.0,MALE
277,Uttar Pradesh,BARABANKI,Tanuj Punia,INC,Hand,0,SC,Graduate Professional,12572577,27052,0.0,34.0,159575.0,36.0,159611.0,8.785136749,13.81066844,1816830.0,MALE
278,Maharashtra,BARAMATI,Supriya Sule,NCP,Clock,0,GENERAL,Graduate,1408888704,5500000,1.0,49.0,683705.0,3009.0,686714.0,32.47392138,52.52845903,2114663.0,FEMALE
279,Maharashtra,BARAMATI,Kanchan Rahul Kool,BJP,Lotus,0,GENERAL,Graduate,47572790,2250279,0.0,34.0,528711.0,2229.0,530940.0,25.10754669,40.61291897,2114663.0,FEMALE
280,Maharashtra,BARAMATI,Padalkar Navanath,VBA,Cup & Saucer,1,GENERAL,Post Graduate,4980257,3700190,0.0,43.0,43953.0,181.0,44134.0,2.087046494,3.375919248,2114663.0,MALE
281,Jammu & Kashmir,BARAMULLA,MOHAMMAD AKBAR LONE,JKN,Plough,0,GENERAL,Graduate Professional,597434000,104935,1.0,71.0,132969.0,457.0,133426.0,10.12538153,29.26015189,1317738.0,MALE
282,Jammu & Kashmir,BARAMULLA,RAJA AIJAZ ALI,JPC,Apple,0,GENERAL,Graduate Professional,176868487,848606,0.0,67.0,103052.0,141.0,103193.0,7.831071123,22.63009349,1317738.0,MALE
283,Jammu & Kashmir,BARAMULLA,ENGINEER RASHID,IND,Gas Cylinder,0,GENERAL,Others,8000000,6000000,0.0,54.0,100677.0,1491.0,102168.0,7.753286313,22.40531229,1317738.0,MALE
284,Jammu & Kashmir,BARAMULLA,ABDUL QAYOOM WANI,JKPDP,Ink Pot & Pen,0,GENERAL,Graduate Professional,16556983,473600,0.0,59.0,53307.0,223.0,53530.0,4.062264274,11.73906083,1317738.0,MALE
285,Jammu & Kashmir,BARAMULLA,HAJI FAROOQ AHMAD MIR,INC,Hand,0,GENERAL,8th Pass,12777435,0,0.0,55.0,34240.0,292.0,34532.0,2.620551278,7.572823625,1317738.0,MALE
287,Jammu & Kashmir,BARAMULLA,MOHD MAQBOOL WAR,BJP,Lotus,0,GENERAL,Graduate,11320000,0,0.0,65.0,7313.0,581.0,7894.0,0.599056869,1.731144147,1317738.0,MALE
288,Jammu & Kashmir,BARAMULLA,SYED NAJEEB SHAH NAQVI,IND,Table,0,GENERAL,Post Graduate,10050737,6786855,0.0,48.0,4948.0,19.0,4967.0,0.376933806,1.089256775,1317738.0,MALE
289,West Bengal,BARASAT,Dr. Kakoli Ghoshdastidar,AITC,Flowers and Grass,2,GENERAL,Post Graduate,40531018,1496059,1.0,60.0,647819.0,625.0,648444.0,37.73858549,46.44368906,1718252.0,FEMALE
290,West Bengal,BARASAT,Mrinal Kanti Debnath,BJP,Lotus,0,GENERAL,Graduate Professional,4949682,3370182,0.0,68.0,537095.0,1180.0,538275.0,31.32689501,38.55302343,1718252.0,MALE
291,West Bengal,BARASAT,Haripada Biswas,AIFB,Lion,0,SC,12th Pass,11890602,0,0.0,61.0,123817.0,251.0,124068.0,7.220593952,8.886157654,1718252.0,MALE
292,West Bengal,BARASAT,Subrata Dutta,INC,Hand,0,GENERAL,Graduate,33601000,0,0.0,57.0,37236.0,41.0,37277.0,2.169472231,2.669901174,1718252.0,FEMALE
